state	yr	qtr	index_nsa	index_sa	note
ND	1994	4	125.06	122.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1995	1	123.05	122.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1995	2	128.26	126.15	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1995	3	129.90	127.01	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1995	4	130.64	128.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1996	1	132.49	131.79	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1996	2	133.42	131.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1996	3	136.65	133.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1996	4	136.39	134.17	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1997	1	135.09	134.17	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1997	2	137.41	135.08	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1997	3	140.45	137.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1997	4	141.40	139.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1998	1	140.28	139.10	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1998	2	144.08	141.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1998	3	145.28	141.87	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1998	4	144.97	143.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1999	1	144.86	143.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1999	2	148.33	145.55	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1999	3	150.12	146.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1999	4	147.39	146.03	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2000	1	151.58	149.77	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2000	2	152.49	149.54	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2000	3	153.26	149.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2000	4	150.23	149.01	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2001	1	155.44	153.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2001	2	155.67	152.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2001	3	156.39	152.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2001	4	160.26	158.98	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2002	1	158.48	156.54	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2002	2	163.11	159.98	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2002	3	166.72	162.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2002	4	166.20	164.53	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2003	1	169.11	167.46	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2003	2	172.21	168.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2003	3	177.31	173.15	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2003	4	175.48	173.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2004	1	176.86	175.52	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2004	2	186.20	182.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2004	3	188.47	183.91	
ND	2004	4	192.93	190.39	
ND	2005	1	196.44	195.40	
ND	2005	2	202.04	197.93	
ND	2005	3	208.13	203.01	
ND	2005	4	212.33	209.51	
ND	2006	1	211.16	210.22	
ND	2006	2	218.99	214.42	
ND	2006	3	224.35	218.89	
ND	2006	4	222.63	219.59	
ND	2007	1	226.76	225.89	
ND	2007	2	232.60	227.56	
ND	2007	3	236.83	231.22	
ND	2007	4	234.39	231.22	
ND	2008	1	233.63	232.58	
ND	2008	2	242.11	236.86	
ND	2008	3	243.68	238.18	
ND	2008	4	243.64	240.19	
ND	2009	1	243.14	241.91	
ND	2009	2	251.32	245.84	
ND	2009	3	251.18	245.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2009	4	250.10	246.31	
ND	2010	1	254.50	252.92	
ND	2010	2	255.26	249.86	
ND	2010	3	258.87	253.82	
ND	2010	4	263.60	259.31	
ND	2011	1	263.39	261.42	
ND	2011	2	270.88	265.48	
ND	2011	3	275.21	270.02	
ND	2011	4	283.79	278.97	
ND	2012	1	286.25	283.77	
ND	2012	2	296.95	291.47	
ND	2012	3	305.64	299.84	
ND	2012	4	311.57	306.11	
ND	2013	1	318.20	315.32	
ND	2013	2	323.41	317.70	
ND	2013	3	334.05	327.53	
ND	2013	4	332.79	326.86	
ND	2014	1	337.10	334.11	
ND	2014	2	345.96	339.99	
ND	2014	3	352.94	345.86	
ND	2014	4	360.18	353.76	
ND	2015	1	360.82	357.74	
ND	2015	2	366.28	359.95	
ND	2015	3	372.85	365.28	
ND	2015	4	372.44	365.65	
ND	2016	1	365.74	362.75	
NE	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NE	1991	2	100.80	100.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NE	1991	3	101.58	100.56	
NE	1991	4	102.76	102.00	
NE	1992	1	104.96	105.00	
NE	1992	2	107.06	106.42	
NE	1992	3	109.68	108.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NE	1992	4	111.39	110.66	
NE	1993	1	111.98	112.06	
NE	1993	2	114.70	113.91	
NE	1993	3	117.81	116.54	
NE	1993	4	120.35	119.69	
NE	1994	1	121.75	121.82	
NE	1994	2	123.60	122.65	
NE	1994	3	127.75	126.32	
NE	1994	4	126.13	125.62	
NE	1995	1	128.05	128.05	
NE	1995	2	132.24	131.13	
NE	1995	3	134.70	133.17	
NE	1995	4	135.37	135.01	
NE	1996	1	136.79	136.71	
NE	1996	2	140.56	139.30	
NE	1996	3	142.08	140.50	
NE	1996	4	142.71	142.48	
NE	1997	1	144.84	144.66	
NE	1997	2	146.47	145.08	
NE	1997	3	149.08	147.49	
NE	1997	4	148.99	148.78	
NE	1998	1	151.42	151.16	
NE	1998	2	153.29	151.85	
NE	1998	3	154.30	152.68	
NE	1998	4	158.18	157.96	
NE	1999	1	158.63	158.34	
NE	1999	2	162.71	161.23	
NE	1999	3	164.10	162.35	
NE	1999	4	162.61	162.32	
NE	2000	1	164.49	164.28	
NE	2000	2	167.15	165.67	
NE	2000	3	168.54	166.61	
NE	2000	4	169.37	169.06	
NE	2001	1	169.86	169.77	
NE	2001	2	171.88	170.38	
NE	2001	3	173.82	171.68	
NE	2001	4	172.84	172.48	
NE	2002	1	173.52	173.59	
NE	2002	2	177.28	175.79	
NE	2002	3	178.64	176.22	
NE	2002	4	179.59	179.25	
NE	2003	1	181.16	181.46	
NE	2003	2	184.90	183.35	
NE	2003	3	186.95	184.20	
NE	2003	4	185.94	185.62	
NE	2004	1	188.24	188.80	
NE	2004	2	191.14	189.43	
NE	2004	3	195.26	192.13	
NE	2004	4	194.69	194.47	
NE	2005	1	194.41	195.22	
NE	2005	2	198.63	196.67	
NE	2005	3	203.18	199.77	
NE	2005	4	201.54	201.31	
NE	2006	1	201.69	202.85	
NE	2006	2	206.95	204.66	
NE	2006	3	207.65	204.08	
NE	2006	4	204.57	204.27	
NE	2007	1	204.94	206.54	
NE	2007	2	208.99	206.37	
NE	2007	3	209.15	205.64	
NE	2007	4	203.29	202.81	
NE	2008	1	201.70	203.64	
NE	2008	2	205.46	202.59	
NE	2008	3	205.84	202.57	
NE	2008	4	202.24	201.56	
NE	2009	1	196.37	198.47	
NE	2009	2	203.01	199.99	
NE	2009	3	204.46	201.48	
NE	2009	4	204.50	203.54	
NE	2010	1	199.35	201.56	
NE	2010	2	206.43	203.31	
NE	2010	3	203.02	200.26	
NE	2010	4	199.93	198.84	
NE	2011	1	196.88	198.94	
NE	2011	2	202.87	199.90	
NE	2011	3	203.56	200.92	
NE	2011	4	203.67	202.59	
NE	2012	1	203.61	205.46	
NE	2012	2	207.59	204.68	
NE	2012	3	209.64	206.93	
NE	2012	4	211.93	210.97	
NE	2013	1	210.52	212.04	
NE	2013	2	217.01	214.12	
NE	2013	3	219.65	216.78	
NE	2013	4	218.94	218.15	
NE	2014	1	220.00	221.31	
NE	2014	2	224.97	222.04	
NE	2014	3	228.88	225.86	
NE	2014	4	228.06	227.46	
NE	2015	1	229.91	231.05	
NE	2015	2	237.88	234.76	
NE	2015	3	239.09	235.89	
NE	2015	4	239.43	238.98	
NE	2016	1	240.93	241.96	
NH	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1991	2	97.61	97.50	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1991	3	96.48	96.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1991	4	94.55	94.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1992	1	94.67	94.74	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1992	2	92.84	92.74	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1992	3	91.56	91.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1992	4	91.71	91.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1993	1	88.54	88.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1993	2	90.39	90.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1993	3	90.28	89.82	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1993	4	89.65	89.74	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1994	1	90.03	90.37	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1994	2	90.53	90.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1994	3	91.27	90.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1994	4	91.04	91.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1995	1	88.85	89.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1995	2	91.91	91.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1995	3	93.42	92.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1995	4	92.65	92.77	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1996	1	92.75	93.29	
NH	1996	2	94.02	93.85	
NH	1996	3	95.62	94.83	
NH	1996	4	94.63	94.79	
NH	1997	1	96.47	97.06	
NH	1997	2	97.60	97.42	
NH	1997	3	99.22	98.37	
NH	1997	4	100.18	100.33	
NH	1998	1	101.85	102.53	
NH	1998	2	105.01	104.79	
NH	1998	3	107.97	107.04	
NH	1998	4	109.03	109.15	
NH	1999	1	110.23	111.06	
NH	1999	2	116.34	116.09	
NH	1999	3	118.98	117.93	
NH	1999	4	121.35	121.40	
NH	2000	1	124.36	125.45	
NH	2000	2	129.79	129.48	
NH	2000	3	135.29	134.03	
NH	2000	4	140.64	140.65	
NH	2001	1	143.40	144.77	
NH	2001	2	150.58	150.21	
NH	2001	3	156.58	155.06	
NH	2001	4	158.70	158.71	
NH	2002	1	160.65	162.28	
NH	2002	2	168.12	167.66	
NH	2002	3	175.64	173.86	
NH	2002	4	179.32	179.40	
NH	2003	1	183.22	185.19	
NH	2003	2	189.03	188.33	
NH	2003	3	196.06	194.05	
NH	2003	4	199.22	199.43	
NH	2004	1	203.67	205.98	
NH	2004	2	210.92	209.87	
NH	2004	3	216.66	214.45	
NH	2004	4	219.99	220.34	
NH	2005	1	222.21	224.94	
NH	2005	2	231.78	230.31	
NH	2005	3	237.49	235.05	
NH	2005	4	235.78	236.17	
NH	2006	1	233.44	236.66	
NH	2006	2	238.81	237.13	
NH	2006	3	235.47	232.80	
NH	2006	4	230.33	230.58	
NH	2007	1	226.78	230.55	
NH	2007	2	227.38	225.60	
NH	2007	3	221.56	218.78	
NH	2007	4	214.18	214.15	
NH	2008	1	204.15	208.21	
NH	2008	2	203.77	202.17	
NH	2008	3	202.70	199.77	
NH	2008	4	189.69	189.41	
NH	2009	1	183.16	187.43	
NH	2009	2	186.20	184.70	
NH	2009	3	188.60	185.61	
NH	2009	4	184.51	183.98	
NH	2010	1	176.72	181.35	
NH	2010	2	183.52	182.09	
NH	2010	3	180.95	177.72	
NH	2010	4	177.34	176.82	
NH	2011	1	167.71	172.45	
NH	2011	2	171.87	170.37	
NH	2011	3	174.95	171.70	
NH	2011	4	170.03	169.66	
NH	2012	1	164.98	169.71	
NH	2012	2	170.99	169.38	
NH	2012	3	172.28	168.96	
NH	2012	4	176.79	176.76	
NH	2013	1	172.90	177.72	
NH	2013	2	183.84	181.86	
NH	2013	3	190.95	187.37	
NH	2013	4	186.51	186.78	
NH	2014	1	185.39	190.36	
NH	2014	2	194.87	192.64	
NH	2014	3	197.79	194.05	
NH	2014	4	197.06	197.70	
NH	2015	1	197.60	202.72	
NH	2015	2	209.10	206.50	
NH	2015	3	212.70	208.81	
NH	2015	4	210.62	211.46	
NH	2016	1	207.65	212.92	
NJ	1991	1	100.00	100.00	
NJ	1991	2	99.10	99.10	
NJ	1991	3	98.94	98.56	
NJ	1991	4	99.21	99.08	
NJ	1992	1	99.72	99.76	
NJ	1992	2	99.44	99.44	
NJ	1992	3	99.67	99.24	
NJ	1992	4	100.42	100.28	
NJ	1993	1	99.26	99.38	
NJ	1993	2	99.97	99.94	
NJ	1993	3	100.90	100.40	
NJ	1993	4	100.72	100.58	
NJ	1994	1	101.01	101.27	
NJ	1994	2	101.59	101.50	
NJ	1994	3	102.13	101.54	
NJ	1994	4	101.35	101.21	
NJ	1995	1	100.34	100.73	
NJ	1995	2	100.63	100.47	
NJ	1995	3	102.23	101.59	
NJ	1995	4	101.41	101.28	
NJ	1996	1	101.09	101.58	
NJ	1996	2	102.35	102.13	
NJ	1996	3	102.52	101.83	
NJ	1996	4	102.12	102.01	
NJ	1997	1	101.82	102.38	
NJ	1997	2	103.86	103.60	
NJ	1997	3	104.22	103.49	
NJ	1997	4	104.70	104.58	
NJ	1998	1	104.82	105.44	
NJ	1998	2	106.93	106.66	
NJ	1998	3	108.84	108.02	
NJ	1998	4	109.65	109.52	
NJ	1999	1	110.89	111.60	
NJ	1999	2	113.76	113.50	
NJ	1999	3	116.74	115.81	
NJ	1999	4	118.13	117.93	
NJ	2000	1	120.08	120.92	
NJ	2000	2	123.96	123.75	
NJ	2000	3	127.51	126.41	
NJ	2000	4	129.59	129.31	
NJ	2001	1	131.49	132.51	
NJ	2001	2	136.32	136.12	
NJ	2001	3	141.54	140.28	
NJ	2001	4	144.76	144.37	
NJ	2002	1	147.79	149.05	
NJ	2002	2	154.45	154.20	
NJ	2002	3	161.37	159.93	
NJ	2002	4	166.79	166.28	
NJ	2003	1	169.80	171.31	
NJ	2003	2	177.61	177.26	
NJ	2003	3	185.87	184.30	
NJ	2003	4	191.45	190.86	
NJ	2004	1	192.53	194.20	
NJ	2004	2	202.87	202.36	
NJ	2004	3	210.53	208.88	
NJ	2004	4	217.16	216.56	
NJ	2005	1	222.59	224.37	
NJ	2005	2	233.51	232.86	
NJ	2005	3	241.63	239.93	
NJ	2005	4	247.19	246.55	
NJ	2006	1	250.27	252.06	
NJ	2006	2	256.42	255.75	
NJ	2006	3	258.68	256.97	
NJ	2006	4	257.10	256.38	
NJ	2007	1	256.03	257.77	
NJ	2007	2	253.47	252.91	
NJ	2007	3	248.98	247.36	
NJ	2007	4	243.37	242.57	
NJ	2008	1	237.31	239.00	
NJ	2008	2	230.12	229.73	
NJ	2008	3	224.32	222.69	
NJ	2008	4	216.49	215.69	
NJ	2009	1	207.47	209.19	
NJ	2009	2	203.12	202.77	
NJ	2009	3	202.54	200.82	
NJ	2009	4	200.09	199.36	
NJ	2010	1	194.01	195.93	
NJ	2010	2	194.32	193.94	
NJ	2010	3	190.76	188.82	
NJ	2010	4	186.52	185.92	
NJ	2011	1	180.91	183.05	
NJ	2011	2	181.22	180.71	
NJ	2011	3	181.76	179.64	
NJ	2011	4	177.61	177.19	
NJ	2012	1	174.92	177.25	
NJ	2012	2	178.32	177.66	
NJ	2012	3	180.11	177.79	
NJ	2012	4	179.14	178.89	
NJ	2013	1	177.55	180.08	
NJ	2013	2	182.91	182.07	
NJ	2013	3	186.54	184.01	
NJ	2013	4	184.69	184.58	
NJ	2014	1	182.83	185.50	
NJ	2014	2	188.13	187.19	
NJ	2014	3	192.96	190.27	
NJ	2014	4	189.97	189.94	
NJ	2015	1	189.31	192.09	
NJ	2015	2	194.02	192.99	
NJ	2015	3	195.31	192.60	
NJ	2015	4	193.13	193.13	
NJ	2016	1	190.60	193.39	
NM	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1991	2	100.62	100.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1991	3	100.61	100.14	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1991	4	102.29	102.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1992	1	104.64	104.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1992	2	105.40	105.11	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1992	3	107.07	106.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1992	4	109.06	109.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1993	1	110.56	110.77	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1993	2	114.10	113.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1993	3	116.93	116.17	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1993	4	118.50	118.61	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1994	1	121.83	122.30	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1994	2	124.91	124.30	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1994	3	129.14	128.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1994	4	130.12	130.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1995	1	130.38	131.02	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1995	2	135.09	134.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1995	3	137.11	136.02	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1995	4	135.93	136.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1996	1	136.45	137.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1996	2	141.01	140.02	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1996	3	139.90	138.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
