state	yr	qtr	index_nsa	index_sa	Warning
NV	2012	4	130.7	130.81	
NV	2013	1	137.39	138.3	
NV	2013	2	148.25	147.21	
NV	2013	3	159.23	155.12	
NV	2013	4	161.1	161.32	
NV	2014	1	164.82	165.74	
NV	2014	2	169.11	168.04	
NV	2014	3	177.06	172.6	
NV	2014	4	176.39	176.57	
NV	2015	1	182.48	183.3	
NV	2015	2	189.41	188.31	
NV	2015	3	197.87	193.09	
NV	2015	4	198.73	198.81	
NV	2016	1	199.89	200.61	
NY	1991	1	100	100	
NY	1991	2	99.48	98.85	
NY	1991	3	100.05	98.95	
NY	1991	4	100.34	99.72	
NY	1992	1	100.96	101.03	
NY	1992	2	100.6	99.94	
NY	1992	3	101.44	100.28	
NY	1992	4	102.42	101.82	
NY	1993	1	99.76	99.93	
NY	1993	2	101.66	100.91	
NY	1993	3	101.44	100.19	
NY	1993	4	100.64	100.08	
NY	1994	1	99.28	99.61	
NY	1994	2	100.35	99.49	
NY	1994	3	100.41	99.08	
NY	1994	4	98.83	98.35	
NY	1995	1	98.04	98.52	
NY	1995	2	99.62	98.67	
NY	1995	3	100.24	98.81	
NY	1995	4	98.53	98.09	
NY	1996	1	99.09	99.68	
NY	1996	2	99.81	98.81	
NY	1996	3	100.51	99.01	
NY	1996	4	99.39	98.97	
NY	1997	1	98.81	99.42	
NY	1997	2	101.35	100.38	
NY	1997	3	102.13	100.57	
NY	1997	4	101.65	101.18	
NY	1998	1	101.51	102.14	
NY	1998	2	104.96	104.01	
NY	1998	3	107.59	105.97	
NY	1998	4	108.27	107.7	
NY	1999	1	108.81	109.41	
NY	1999	2	112.82	111.93	
NY	1999	3	116.2	114.5	
NY	1999	4	117.67	116.97	
NY	2000	1	119.28	119.83	
NY	2000	2	122.88	122.06	
NY	2000	3	127	125.21	
NY	2000	4	129.46	128.6	
NY	2001	1	130.89	131.32	
NY	2001	2	135.44	134.68	
NY	2001	3	140.08	138.24	
NY	2001	4	142.95	141.9	
NY	2002	1	145.72	146.04	
NY	2002	2	151.17	150.42	
NY	2002	3	157.08	155.14	
NY	2002	4	159.9	158.67	
NY	2003	1	164.96	165.22	
NY	2003	2	168.3	167.45	
NY	2003	3	174.61	172.59	
NY	2003	4	179.53	178.12	
NY	2004	1	182.86	183.13	
NY	2004	2	188.85	187.77	
NY	2004	3	193.52	191.38	
NY	2004	4	198.84	197.35	
NY	2005	1	201.22	201.56	
NY	2005	2	205.23	203.85	
NY	2005	3	213.16	210.84	
NY	2005	4	214.68	213.21	
NY	2006	1	215.42	215.81	
NY	2006	2	218.83	217.22	
NY	2006	3	218.39	215.93	
NY	2006	4	218.18	216.89	
NY	2007	1	216.46	216.86	
NY	2007	2	220.63	218.88	
NY	2007	3	220.74	218.17	
NY	2007	4	218.63	217.51	
NY	2008	1	215.97	216.37	
NY	2008	2	216.31	214.54	
NY	2008	3	216.51	213.89	
NY	2008	4	210.24	209.33	
NY	2009	1	208.35	208.72	
NY	2009	2	207.83	206.08	
NY	2009	3	208.67	206.07	
NY	2009	4	207.39	206.63	
NY	2010	1	205.54	205.84	
NY	2010	2	207.29	205.55	
NY	2010	3	206.94	204.3	
NY	2010	4	205.72	205.06	
NY	2011	1	200.31	200.6	
NY	2011	2	202.72	200.95	
NY	2011	3	202.43	199.89	
NY	2011	4	198.8	198.12	
NY	2012	1	199.03	199.4	
NY	2012	2	201.93	200.13	
NY	2012	3	202.78	200.23	
NY	2012	4	200.89	200.12	
NY	2013	1	202.02	202.51	
NY	2013	2	205.31	203.48	
NY	2013	3	207.72	205.08	
NY	2013	4	207.85	206.95	
NY	2014	1	206.26	206.84	
NY	2014	2	210.36	208.57	
NY	2014	3	211.72	208.99	
NY	2014	4	212.41	211.34	
NY	2015	1	212.02	212.76	
NY	2015	2	215.84	214.05	
NY	2015	3	219.33	216.49	
NY	2015	4	218.11	216.87	
NY	2016	1	216.63	217.49	
OH	1991	1	100	100	
OH	1991	2	101.53	100.57	
OH	1991	3	101.95	101.14	
OH	1991	4	102.88	102.25	
OH	1992	1	104.27	104.3	
OH	1992	2	105.83	104.82	
OH	1992	3	106.98	106.11	
OH	1992	4	107.93	107.28	
OH	1993	1	108.06	108.13	
OH	1993	2	110.55	109.46	
OH	1993	3	112.02	111.08	
OH	1993	4	113.17	112.55	
OH	1994	1	113.7	113.77	
OH	1994	2	116.46	115.28	
OH	1994	3	117.33	116.33	
OH	1994	4	118.09	117.53	
OH	1995	1	119.17	119.17	
OH	1995	2	120.89	119.66	
OH	1995	3	122.36	121.27	
OH	1995	4	123.16	122.7	
OH	1996	1	124.35	124.27	
OH	1996	2	126.9	125.61	
OH	1996	3	127.7	126.54	
OH	1996	4	127.91	127.5	
OH	1997	1	128.45	128.3	
OH	1997	2	130.44	129.14	
OH	1997	3	131.5	130.26	
OH	1997	4	131.42	131.07	
OH	1998	1	132.82	132.65	
OH	1998	2	134.93	133.57	
OH	1998	3	136.13	134.84	
OH	1998	4	137.07	136.71	
OH	1999	1	138.72	138.58	
OH	1999	2	141.39	139.93	
OH	1999	3	142.98	141.6	
OH	1999	4	143.27	142.9	
OH	2000	1	144.26	144.22	
OH	2000	2	147.34	145.73	
OH	2000	3	148.52	147.1	
OH	2000	4	148.74	148.31	
OH	2001	1	149.6	149.68	
OH	2001	2	152.83	151.07	
OH	2001	3	153.6	152.12	
OH	2001	4	153.92	153.43	
OH	2002	1	155.22	155.43	
OH	2002	2	157.75	155.87	
OH	2002	3	159.19	157.62	
OH	2002	4	159.88	159.37	
OH	2003	1	160.27	160.63	
OH	2003	2	164.1	162.09	
OH	2003	3	165.21	163.45	
OH	2003	4	165.53	165.07	
OH	2004	1	165.96	166.48	
OH	2004	2	169.74	167.57	
OH	2004	3	170.98	168.95	
OH	2004	4	170.48	170.17	
OH	2005	1	170.92	171.65	
OH	2005	2	175.35	172.95	
OH	2005	3	175.55	173.24	
OH	2005	4	174.98	174.8	
OH	2006	1	174.5	175.55	
OH	2006	2	177.95	175.32	
OH	2006	3	177.14	174.5	
OH	2006	4	174.26	174.25	
OH	2007	1	173.02	174.45	
OH	2007	2	176.1	173.3	
OH	2007	3	174.63	171.71	
OH	2007	4	169.79	169.92	
OH	2008	1	164.92	166.66	
OH	2008	2	167.4	164.55	
OH	2008	3	165.02	161.97	
OH	2008	4	158.26	158.53	
OH	2009	1	155.45	157.33	
OH	2009	2	160.47	157.64	
OH	2009	3	161.12	157.92	
OH	2009	4	157.95	158.27	
OH	2010	1	156.12	158.27	
OH	2010	2	158.45	155.57	
OH	2010	3	155.41	152.14	
OH	2010	4	151.92	152.25	
OH	2011	1	145.54	147.81	
OH	2011	2	150.86	148.03	
OH	2011	3	152.34	148.93	
OH	2011	4	148.98	149.37	
OH	2012	1	147.28	149.77	
OH	2012	2	155.31	152.26	
OH	2012	3	156.87	153.32	
OH	2012	4	153.27	153.74	
OH	2013	1	152.69	155.29	
OH	2013	2	160.66	157.45	
OH	2013	3	163.21	159.62	
OH	2013	4	160.6	161.07	
OH	2014	1	160.84	163.41	
OH	2014	2	167.63	164.29	
OH	2014	3	169.36	165.91	
OH	2014	4	168.09	168.39	
OH	2015	1	166.89	169.44	
OH	2015	2	174.91	171.48	
OH	2015	3	176.65	173.26	
OH	2015	4	175.33	175.5	
OH	2016	1	175.12	177.71	
OK	1991	1	100	100	
OK	1991	2	100.73	100.26	
OK	1991	3	101.57	101.03	
OK	1991	4	102.4	101.58	
OK	1992	1	102.64	102.68	
OK	1992	2	102.92	102.43	
OK	1992	3	103.79	103.22	
OK	1992	4	105.33	104.5	
OK	1993	1	105.75	105.86	
OK	1993	2	108.06	107.49	
OK	1993	3	109.63	108.98	
OK	1993	4	111.52	110.67	
OK	1994	1	111.81	112	
OK	1994	2	114.05	113.37	
OK	1994	3	114.24	113.5	
OK	1994	4	115.87	115.05	
OK	1995	1	114.77	115.03	
OK	1995	2	116.58	115.79	
OK	1995	3	118.18	117.38	
OK	1995	4	119.1	118.35	
OK	1996	1	118.95	119.23	
OK	1996	2	121.35	120.48	
OK	1996	3	122.17	121.29	
OK	1996	4	122.44	121.8	
OK	1997	1	122.53	122.77	
OK	1997	2	124.62	123.7	
OK	1997	3	125.32	124.4	
OK	1997	4	125.91	125.33	
OK	1998	1	126.82	127	
OK	1998	2	129.72	128.76	
OK	1998	3	130.71	129.74	
OK	1998	4	133.09	132.56	
OK	1999	1	134.04	134.16	
OK	1999	2	135.97	134.96	
OK	1999	3	138.3	137.31	
OK	1999	4	138.72	138.17	
OK	2000	1	139.85	139.96	
OK	2000	2	142.1	141.06	
OK	2000	3	143.37	142.33	
OK	2000	4	144.64	144.08	
OK	2001	1	144.94	145.08	
OK	2001	2	147.89	146.76	
OK	2001	3	149.31	148.23	
OK	2001	4	149.69	149.11	
OK	2002	1	150.86	151.09	
OK	2002	2	152.95	151.68	
OK	2002	3	154.11	152.94	
OK	2002	4	156.03	155.51	
OK	2003	1	155.71	156.05	
OK	2003	2	159.14	157.67	
OK	2003	3	160.66	159.4	
OK	2003	4	161.36	160.9	
OK	2004	1	162.44	162.95	
OK	2004	2	166.31	164.63	
OK	2004	3	165.61	164.19	
OK	2004	4	168.33	167.98	
OK	2005	1	168.66	169.34	
OK	2005	2	173.94	172.02	
OK	2005	3	176.76	175.09	
OK	2005	4	178.08	177.84	
OK	2006	1	179.87	180.82	
OK	2006	2	184.93	182.72	
OK	2006	3	185.77	183.81	
OK	2006	4	186.39	186.29	
OK	2007	1	190.04	191.27	
OK	2007	2	191.76	189.29	
OK	2007	3	196.11	193.89	
OK	2007	4	194.82	194.76	
OK	2008	1	192.3	193.79	
OK	2008	2	196.05	193.4	
OK	2008	3	194.85	192.63	
OK	2008	4	189.1	188.89	
OK	2009	1	190.54	192.28	
OK	2009	2	196.8	194.04	
OK	2009	3	196.13	193.92	
OK	2009	4	193.48	193.16	
OK	2010	1	191.47	193.33	
OK	2010	2	196.1	193.3	
OK	2010	3	195.35	193.19	
OK	2010	4	192.68	192.36	
OK	2011	1	183.48	185.14	
OK	2011	2	194.1	191.39	
OK	2011	3	189.76	187.66	
OK	2011	4	192.59	192.51	
OK	2012	1	189.28	190.62	
OK	2012	2	195.92	193.31	
OK	2012	3	198.09	195.94	
OK	2012	4	197.55	197.68	
OK	2013	1	200.31	201.36	
OK	2013	2	205.59	202.95	
OK	2013	3	206.19	203.95	
OK	2013	4	201.99	202.41	
OK	2014	1	205.7	206.43	
OK	2014	2	209.27	206.63	
OK	2014	3	212.37	210.09	
OK	2014	4	212.39	213.02	
OK	2015	1	218.71	219.27	
OK	2015	2	223.19	220.39	
OK	2015	3	224.37	221.99	
OK	2015	4	224	224.76	
OK	2016	1	221.66	222.11	
OR	1991	1	100	100	
OR	1991	2	102.56	101.9	
OR	1991	3	104.43	103.73	
OR	1991	4	105.52	105.31	
OR	1992	1	108.38	108.37	
OR	1992	2	110.88	110.17	
OR	1992	3	113.41	112.64	
OR	1992	4	115.34	115.14	
OR	1993	1	116.94	116.91	
OR	1993	2	120.4	119.61	
OR	1993	3	123.39	122.56	
OR	1993	4	126.55	126.37	
OR	1994	1	128.95	128.88	
OR	1994	2	133.78	132.89	
OR	1994	3	136.79	135.86	
OR	1994	4	139.24	139.11	
OR	1995	1	142.33	142.22	
OR	1995	2	144.93	143.92	
OR	1995	3	147.55	146.53	
OR	1995	4	148.66	148.63	
OR	1996	1	151.55	151.41	
OR	1996	2	155.62	154.5	
OR	1996	3	157.85	156.71	
OR	1996	4	159.36	159.46	
OR	1997	1	162.61	162.44	
OR	1997	2	164.53	163.27	
OR	1997	3	166.34	165.12	
OR	1997	4	166.02	166.19	
OR	1998	1	165.86	165.68	
OR	1998	2	170.73	169.39	
OR	1998	3	172.01	170.74	
OR	1998	4	171.83	172.01	
OR	1999	1	173.73	173.61	
OR	1999	2	177.2	175.78	
OR	1999	3	177.82	176.48	
OR	1999	4	177.42	177.58	
OR	2000	1	180.05	180	
OR	2000	2	181.59	180.14	
OR	2000	3	182.97	181.52	
OR	2000	4	184.31	184.42	
OR	2001	1	186.73	186.79	
OR	2001	2	190.48	189.04	
OR	2001	3	192.98	191.33	
OR	2001	4	193.33	193.34	
OR	2002	1	195.77	195.98	
OR	2002	2	200.39	199.01	
OR	2002	3	204.05	202.09	
OR	2002	4	205.07	204.97	
OR	2003	1	208.44	208.9	
OR	2003	2	214.55	213.17	
OR	2003	3	218.16	215.78	
OR	2003	4	221.77	221.62	
OR	2004	1	226.47	227.27	
OR	2004	2	234.29	232.73	
OR	2004	3	243.95	241.07	
OR	2004	4	249.95	249.79	
OR	2005	1	257.14	258.39	
OR	2005	2	271.41	269.39	
OR	2005	3	287.91	284.31	
OR	2005	4	297.46	297.39	
OR	2006	1	306.26	308.09	
OR	2006	2	320.75	318.1	
OR	2006	3	329.17	324.88	
OR	2006	4	328.35	328.32	
OR	2007	1	334.88	337.41	
OR	2007	2	342.66	339.4	
OR	2007	3	340.15	335.57	
OR	2007	4	332.58	332.57	
OR	2008	1	323.59	326.49	
OR	2008	2	324.42	321.12	
OR	2008	3	316.87	312.4	
OR	2008	4	302.29	302.09	
OR	2009	1	296	299.29	
OR	2009	2	290.05	286.97	
OR	2009	3	287.15	282.72	
OR	2009	4	279.85	279.66	
OR	2010	1	270.27	273.73	
OR	2010	2	278.27	275.3	
OR	2010	3	265.33	260.83	
OR	2010	4	255.24	255.05	
OR	2011	1	245.23	248.89	
OR	2011	2	246.66	243.78	
OR	2011	3	251.13	246.61	
OR	2011	4	247.29	247.28	
OR	2012	1	243.14	247.06	
OR	2012	2	254.47	251.21	
OR	2012	3	265.5	260.6	
OR	2012	4	262.3	262.47	
OR	2013	1	269.37	273.96	
OR	2013	2	286.95	282.87	
OR	2013	3	293.21	287.8	
OR	2013	4	293.66	294.18	
OR	2014	1	294.06	299.02	
OR	2014	2	309.47	304.74	
OR	2014	3	314.46	308.82	
OR	2014	4	314.35	315.08	
OR	2015	1	315.88	321.15	
OR	2015	2	335.6	330.18	
OR	2015	3	344.91	338.98	
OR	2015	4	347.57	348.44	
OR	2016	1	353.16	358.95	
PA	1991	1	100	100	
PA	1991	2	100.09	99.61	
PA	1991	3	100.41	99.88	
PA	1991	4	101.41	100.84	
PA	1992	1	101.79	101.85	
PA	1992	2	102.4	101.89	
PA	1992	3	102.53	101.94	
PA	1992	4	102.97	102.41	
PA	1993	1	102.28	102.42	
PA	1993	2	103.65	103.09	
PA	1993	3	103.97	103.28	
PA	1993	4	104.66	104.15	
PA	1994	1	104.35	104.59	
PA	1994	2	105.33	104.69	
PA	1994	3	106.06	105.27	
PA	1994	4	105.1	104.66	
PA	1995	1	103.74	104.05	
PA	1995	2	105.55	104.85	
PA	1995	3	105.74	104.88	
PA	1995	4	105.41	105.05	
PA	1996	1	105	105.34	
PA	1996	2	106.48	105.71	
PA	1996	3	107.16	106.26	
PA	1996	4	106.3	106.02	
PA	1997	1	106.5	106.84	
PA	1997	2	107.45	106.62	
PA	1997	3	107.84	106.94	
PA	1997	4	107.93	107.72	
PA	1998	1	107.71	108.02	
PA	1998	2	110.01	109.11	
PA	1998	3	110.43	109.52	
PA	1998	4	111.18	111.02	
PA	1999	1	111.76	112.06	
PA	1999	2	113.92	112.96	
PA	1999	3	115.28	114.33	
PA	1999	4	115.43	115.29	
PA	2000	1	116.58	116.92	
PA	2000	2	119.42	118.41	
PA	2000	3	120.56	119.5	
PA	2000	4	121.42	121.31	
PA	2001	1	123	123.39	
PA	2001	2	126.59	125.52	
PA	2001	3	128.83	127.6	
PA	2001	4	129.66	129.57	
PA	2002	1	131.71	132.19	
PA	2002	2	135.84	134.74	
PA	2002	3	138.99	137.52	
PA	2002	4	141.61	141.55	
PA	2003	1	143.46	144.02	
PA	2003	2	148.25	147.09	
PA	2003	3	152.47	150.76	
PA	2003	4	153.41	153.36	
PA	2004	1	156.88	157.54	
PA	2004	2	163.67	162.42	
PA	2004	3	168.74	166.76	
PA	2004	4	172.07	172.07	
PA	2005	1	174.1	174.81	
PA	2005	2	181.35	179.97	
PA	2005	3	187.97	185.78	
PA	2005	4	189.77	189.8	
PA	2006	1	192.88	193.64	
PA	2006	2	196.17	194.59	
PA	2006	3	198.81	196.58	
PA	2006	4	198.22	198.31	
PA	2007	1	199.21	199.93	
PA	2007	2	203.4	201.67	
PA	2007	3	202.48	200.33	
PA	2007	4	200.61	200.71	
PA	2008	1	198.66	199.4	
PA	2008	2	198.6	196.73	
PA	2008	3	196.9	194.91	
PA	2008	4	191.84	191.99	
PA	2009	1	189.4	190.18	
PA	2009	2	191.41	189.41	
PA	2009	3	191.04	189.14	
PA	2009	4	190.34	190.52	
PA	2010	1	189.51	190.49	
PA	2010	2	190.42	188.21	
PA	2010	3	187.46	185.53	
PA	2010	4	186.35	186.61	
PA	2011	1	181.67	182.82	
PA	2011	2	186.18	183.85	
PA	2011	3	185.33	183.29	
PA	2011	4	181.45	181.73	
PA	2012	1	181.48	182.95	
PA	2012	2	186.15	183.64	
PA	2012	3	185.89	183.64	
PA	2012	4	185.85	186.24	
PA	2013	1	185.8	187.57	
PA	2013	2	192.44	189.7	
PA	2013	3	194.45	191.91	
PA	2013	4	191.99	192.44	
PA	2014	1	189.94	191.99	
PA	2014	2	198.2	195.29	
PA	2014	3	198.66	195.89	
PA	2014	4	196.44	196.97	
PA	2015	1	195.37	197.61	
PA	2015	2	202.56	199.54	
PA	2015	3	203.92	200.98	
PA	2015	4	201.62	202.19	
PA	2016	1	202.48	204.89	
RI	1991	1	100	100	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1991	2	97.39	97.59	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1991	3	95.72	95.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1991	4	96.73	96.2	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1992	1	96.13	96.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1992	2	94.37	94.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1992	3	94.83	94.93	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1992	4	96.38	95.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1993	1	93.37	93.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1993	2	93.25	93.3	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1993	3	92.83	92.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1993	4	92.64	92.23	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1994	1	92.45	92.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1994	2	93.58	93.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1994	3	92.82	92.78	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1994	4	91.69	91.35	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1995	1	92.2	92.6	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1995	2	92.19	91.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1995	3	91.56	91.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1995	4	92.28	92.03	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1996	1	90.64	91.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1996	2	91.56	91.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1996	3	91.96	91.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1996	4	90.49	90.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1997	1	90.89	91.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1997	2	91.9	91.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1997	3	91.67	91.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1997	4	92.72	92.48	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1998	1	92.66	93.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1998	2	95.56	95.22	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1998	3	96.79	96.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1998	4	97.8	97.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1999	1	98.68	99.77	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1999	2	100.61	100.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1999	3	104.98	104.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1999	4	106.69	106.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2000	1	106.51	107.79	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2000	2	113.41	113.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2000	3	117.7	116.64	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2000	4	120.35	120.08	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2001	1	121.77	123.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2001	2	128.24	127.9	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2001	3	134.19	132.89	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2001	4	138.66	138.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2002	1	143.04	144.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2002	2	151.76	151.46	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2002	3	160.97	159.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2002	4	165.86	165.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2003	1	170.28	171.99	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2003	2	180	179.73	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2003	3	186.63	184.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2003	4	193.38	193.14	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2004	1	199.89	201.73	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2004	2	208.35	207.98	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2004	3	219.7	218.06	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2004	4	222.27	221.8	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2005	1	229.81	231.94	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2005	2	233.94	233.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2005	3	238.37	237.04	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
